1681516858,10,10,0.1,27.47,34.15,0,0,4
1681520400,10,10,0.1,27.39,33.89,0,0,4
1681524002,10,10,0.1,27.24,34.35,0,0,4
1681527603,10,10,0.1,27.10,34.35,240,0,4
1681531205,10,10,0.1,26.92,34.22,0,0,4
1681534807,10,10,0.1,26.78,34.47,0,0,4
1681538408,10,10,0.1,26.60,34.68,0,0,4
1681542010,10,10,0.1,26.40,35.27,0,0,4
1681545612,10,10,0.1,26.17,36.24,0,0,4
1681549213,10,10,0.1,26.29,36.26,0,0,4
1681552815,10,10,0.1,26.38,36.09,0,0,4
1681556417,10,10,0.1,26.42,37.29,0,0,4
1681560019,10,10,0.1,26.65,35.98,240,0,4
1681563620,10,10,0.1,25.49,37.51,0,0,4
1681567222,10,10,0.1,25.63,36.96,0,0,4
1681570824,10,10,0.1,25.88,36.49,240,0,4
1681574425,10,10,0.1,25.62,36.97,0,0,4
1681578027,10,10,0.1,25.82,36.20,0,0,4
1681581629,10,10,0.1,26.02,36.13,240,0,4
1681585231,10,10,0.1,26.26,35.59,0,0,4
1681588832,10,10,0.1,26.43,35.88,0,0,4
1681592434,10,10,0.1,26.42,36.01,0,0,4
1681596036,10,10,0.1,26.36,36.28,0,0,4
1681599637,10,10,0.1,26.21,35.83,0,0,4
