1680739219,10,10,0.1,24.08,37.91,0,0,4
1680742820,10,10,0.1,24.08,37.53,0,0,4
1680746422,10,10,0.1,23.86,37.38,0,0,4
1680750023,10,10,0.1,23.63,37.19,0,0,4
1680753624,10,10,0.1,23.37,36.80,0,0,4
1680757225,10,10,0.1,23.20,36.64,0,0,4
1680760826,10,10,0.1,22.98,36.76,0,0,4
1680764427,10,10,0.1,22.76,36.63,180,0,4
1680768028,10,10,0.1,22.55,36.55,0,0,4
1680771629,10,10,0.1,22.32,36.68,0,0,4
1680775230,10,10,0.1,22.74,36.80,0,0,4
1680778832,10,10,0.1,22.85,36.97,0,0,4
1680782433,10,10,0.1,22.91,37.49,0,0,4
1680786034,10,10,0.1,23.15,37.30,0,0,4
1680789635,10,10,0.1,23.27,37.11,0,0,4
1680793236,10,10,0.1,23.37,37.34,0,0,4
1680796837,10,10,0.1,23.75,37.83,180,0,4
1680800438,10,10,0.1,24.13,39.14,0,0,4
1680804040,10,10,0.1,24.75,41.29,0,0,4
1680807655,10,10,0.1,24.78,41.87,0,0,4
1680811256,10,10,0.1,25.58,42.33,0,0,4
1680814857,10,10,0.1,25.72,42.36,0,0,4
1680818458,10,10,0.1,25.92,43.08,0,0,4
1680822059,10,10,0.1,25.66,43.45,0,0,4
