1683590424,10,10,13.1,23.14,35.51,0,0,4
1683594026,10,10,13.0,20.56,41.64,0,0,4
1683597627,10,10,12.9,18.53,47.83,0,0,4
1683601229,10,10,12.9,16.89,51.09,0,0,4
1683604830,10,10,12.9,16.33,44.39,0,0,4
1683608431,10,10,12.9,16.13,40.34,0,0,4
1683612033,10,10,12.9,14.16,48.60,0,0,4
1683615634,10,10,12.8,13.54,53.13,240,0,4
1683619236,10,10,12.8,14.21,45.70,0,0,4
1683622837,10,10,12.8,14.28,42.59,0,0,4
1683626439,10,10,12.8,13.75,41.65,0,0,4
1683630040,10,10,13.1,15.02,39.16,0,0,4
1683633642,10,10,14.1,17.02,35.12,0,0,4
1683637243,10,10,14.5,20.11,31.60,0,0,4
1683640845,10,10,13.4,23.96,36.91,0,0,4
1683644446,10,10,13.0,24.28,36.68,0,0,4
1683648048,10,10,13.0,24.31,36.08,240,0,4
1683651650,10,10,12.9,24.59,36.34,0,0,4
1683655251,10,10,12.9,24.41,36.19,0,0,4
1683658853,10,10,12.9,24.47,36.12,240,0,4
1683666050,10,10,12.9,25.04,36.62,0,0,1
1683669651,10,10,12.9,25.11,37.11,0,0,1
1683673253,10,10,12.9,25.26,36.86,0,0,1
