1682985628,10,10,13.0,13.46,45.28,0,0,4
1682989229,10,10,12.9,12.20,52.83,0,0,4
1682992831,10,10,12.9,10.90,55.78,0,0,4
1682996432,10,10,12.9,11.29,61.41,0,0,4
1683000034,10,10,12.9,10.75,65.55,0,0,4
1683003635,10,10,12.9,10.52,67.14,0,0,4
1683007237,10,10,12.8,9.39,67.17,0,0,4
1683010838,10,10,12.8,8.47,70.59,240,0,4
1683014440,10,10,12.8,9.23,70.45,0,0,4
1683018041,10,10,12.8,9.36,68.98,0,0,4
1683021643,10,10,12.8,8.70,66.26,0,0,4
1683025244,10,10,13.1,9.11,64.67,0,0,4
1683028846,10,10,13.3,10.00,59.41,0,0,4
1683032447,10,10,14.6,14.48,45.89,0,0,4
1683036049,10,10,14.5,14.14,45.17,0,0,4
1683039650,10,10,13.8,15.68,39.21,0,0,4
1683043252,10,10,13.6,20.09,32.17,240,0,4
1683046853,10,10,13.6,16.03,36.89,0,0,4
1683050455,10,10,13.8,16.91,37.11,0,0,4
1683054056,10,10,13.6,15.42,41.22,240,0,4
1683057658,10,10,13.7,15.12,42.53,0,0,4
1683061259,10,10,13.6,16.17,39.29,0,0,4
1683064801,10,10,13.6,14.56,40.70,0,0,4
1683068402,10,10,13.2,12.99,44.52,0,0,4
