1683806448,3,6,13.6,15.28,55.36,0,0,1
1683810050,3,6,14.1,17.83,47.23,0,0,1
1683813651,3,5,14.4,23.32,41.53,0,0,1
1683817252,3,5,14.4,34.25,25.64,0,0,1
