1681257656,10,10,0.1,23.87,34.05,0,0,4
1681261258,10,10,0.1,23.73,33.56,0,0,4
1681264859,10,10,0.1,23.58,33.78,0,0,4
1681268401,10,10,0.1,23.44,33.32,240,0,4
1681272003,10,10,0.1,23.25,33.19,0,0,4
1681275604,10,10,0.1,23.01,33.07,0,0,4
1681279206,10,10,0.1,23.15,32.47,0,0,4
1681282808,10,10,0.1,23.14,32.90,0,0,4
1681286410,10,10,0.1,23.19,32.91,0,0,4
1681290011,10,10,0.1,23.18,33.14,0,0,4
1681293613,10,10,0.1,23.44,32.90,0,0,4
1681297215,10,10,0.1,23.72,32.78,0,0,4
1681300816,10,10,0.1,24.20,32.74,180,0,4
1681304418,10,10,0.1,24.39,32.71,0,0,4
1681308020,10,10,0.1,24.56,32.91,0,0,4
1681311622,10,10,0.1,25.16,31.42,240,0,4
1681315223,10,10,0.1,25.62,31.59,0,0,4
1681318825,10,10,0.1,25.84,32.70,0,0,4
1681322427,10,10,0.1,25.99,32.98,0,0,4
1681326028,10,10,0.1,26.13,33.09,0,0,4
1681329630,10,10,0.1,26.18,33.11,0,0,4
1681333232,10,10,0.1,26.17,32.59,0,0,4
1681336833,10,10,0.1,26.13,32.86,0,0,4
1681340435,10,10,0.1,26.14,32.81,0,0,4
