1683244857,10,10,13.1,16.05,47.36,0,0,4
1683248459,10,10,13.0,13.27,55.19,0,0,4
1683252000,10,10,13.0,11.01,61.47,0,0,4
1683255602,10,10,13.0,10.03,64.47,0,0,4
1683259203,10,10,13.0,9.10,66.67,0,0,4
1683262805,10,10,12.9,8.60,67.79,0,0,4
1683266406,10,10,12.9,9.97,70.69,0,0,4
1683270008,10,10,12.9,9.69,69.41,240,0,4
1683273609,10,10,12.9,9.06,69.29,0,0,4
1683277211,10,10,12.9,7.60,68.93,0,0,4
1683280812,10,10,12.9,6.64,67.87,0,0,4
1683284414,10,10,13.0,7.76,71.79,0,0,4
1683288015,10,10,13.3,10.44,72.13,0,0,4
1683291617,10,10,13.7,30.09,28.94,0,0,4
1683295218,10,10,13.8,18.70,43.14,0,0,4
1683298820,10,10,14.5,23.65,32.18,0,0,4
1683302421,10,10,13.7,33.10,21.41,240,0,4
1683306023,10,10,13.6,32.23,22.61,0,0,4
1683309624,10,10,13.7,23.22,32.37,0,0,4
1683313226,10,10,13.6,29.18,25.01,240,0,4
1683316828,10,10,13.6,23.50,30.48,0,0,4
1683320429,10,10,13.7,23.67,30.36,0,0,4
1683324031,10,10,13.7,20.52,34.18,0,0,4
1683327632,10,10,13.7,21.12,35.18,0,0,4
