1680973256,10,10,0.1,22.42,34.47,0,0,4
1680976857,10,10,0.1,22.40,34.36,0,0,4
1680980459,10,10,0.1,22.41,36.02,0,0,4
1680984000,10,10,0.1,22.43,34.70,0,0,4
1680987602,10,10,0.1,22.51,34.56,0,0,4
1680991203,10,10,0.1,22.52,34.73,0,0,4
1680994805,10,10,0.1,22.12,34.38,0,0,4
