1682701243,10,10,12.5,22.85,35.29,0,0,4
1682704844,10,10,12.5,22.82,35.17,0,0,4
1682708446,10,10,12.5,22.62,35.46,240,0,4
1682712045,10,10,12.5,21.41,36.94,0,0,4
1682715607,10,10,12.5,22.85,35.44,0,0,4
1682719209,10,10,12.5,22.71,36.52,0,0,4
1682722810,10,10,12.5,22.48,37.16,0,0,4
