1681603239,10,10,0.1,26.04,36.11,0,0,4
1681606841,10,10,0.1,25.92,35.86,0,0,4
1681610443,10,10,0.1,25.76,35.97,0,0,4
1681614044,10,10,0.1,25.59,37.34,180,0,4
1681617646,10,10,0.1,25.38,35.80,0,0,4
1681621248,10,10,0.1,25.19,35.77,0,0,4
1681624849,10,10,0.1,25.03,35.61,0,0,4
1681628451,10,10,0.1,24.89,35.57,0,0,4
1681632053,10,10,0.1,24.75,36.07,0,0,4
1681635654,10,10,0.1,24.75,36.77,0,0,4
1681639227,10,10,0.1,24.93,36.52,300,0,4
1681642830,10,10,0.1,24.99,36.37,600,0,4
1681646431,10,10,0.1,24.89,36.82,240,0,4
1681650033,10,10,0.1,24.90,36.93,0,0,4
1681653635,10,10,0.1,25.04,36.78,0,0,4
1681657237,10,10,0.1,25.17,37.25,240,0,4
1681660839,10,10,0.1,25.48,37.47,120,0,4
1681664441,10,10,0.1,25.84,37.18,360,0,4
1681668044,0,10,12.9,26.43,37.05,300,8,4
1681671646,0,10,12.9,26.26,37.38,240,0,4
1681675248,0,10,12.9,26.33,37.52,240,0,4
1681678850,0,10,12.9,26.36,38.17,240,0,4
1681682452,0,10,12.9,26.34,38.20,240,0,4
1681686054,0,10,12.9,26.29,38.53,240,0,4
