1680393612,0,0,0.1,24.28,36.98,240,0,4
1680397213,0,0,0.1,24.14,36.61,240,0,4
1680400814,0,0,0.1,23.97,36.37,240,0,4
1680404415,0,0,0.1,23.73,36.29,240,0,4
1680408017,0,0,0.1,23.29,35.56,240,0,4
1680411618,0,0,0.1,22.99,35.17,240,0,4
1680415219,0,0,0.1,22.64,34.82,240,0,4
1680418820,0,0,0.1,22.33,34.25,480,0,4
1680422421,0,0,0.1,21.95,34.16,240,0,4
1680426022,0,0,0.1,21.54,33.66,240,0,4
1680429623,0,0,0.1,21.87,34.53,240,0,4
1680433225,0,0,0.1,22.28,34.03,240,0,4
1680436826,0,0,0.1,22.01,33.94,240,0,4
1680440408,0,0,0.1,21.41,35.23,0,0,4
1680447609,10,10,13.1,7.78,34.83,0,0,4
1680451210,10,10,13.9,9.24,33.39,240,0,4
1680454811,10,10,14.6,21.63,20.79,0,0,4
1680458412,10,10,14.5,26.42,15.94,0,0,4
1680462014,10,10,13.7,29.44,13.35,240,0,4
1680465615,10,10,13.6,19.41,18.29,0,0,4
