1680724815,10,10,0.1,21.41,38.41,0,0,4
1680728416,10,10,0.1,24.53,37.38,0,0,4
1680732017,10,10,0.1,24.46,37.97,0,0,4
1680735618,10,10,0.1,24.27,37.55,0,0,4
