1680566444,10,10,0.1,22.90,34.01,0,0,4
1680570045,10,10,0.1,23.05,34.08,0,0,4
1680573646,10,10,0.1,23.08,33.96,0,0,4
1680577247,10,10,0.1,22.76,33.77,0,0,4
1680580848,10,10,0.1,22.52,33.70,0,0,4
1680584449,10,10,0.1,22.31,33.53,0,0,4
1680588050,10,10,0.1,22.06,33.44,0,0,4
1680591651,10,10,0.1,21.80,33.46,180,0,4
1680595253,10,10,0.1,21.52,33.51,0,0,4
1680598854,10,10,0.1,21.25,33.45,0,0,4
1680602455,10,10,0.1,22.10,34.87,0,0,4
1680606056,10,10,0.1,22.56,35.99,0,0,4
