1682726411,10,10,12.5,22.47,36.61,0,0,4
1682730013,10,10,12.5,22.74,35.85,0,0,4
1682733614,10,10,12.5,22.89,35.51,0,0,4
1682737216,10,10,12.5,22.13,36.34,0,0,4
1682740817,10,10,12.5,21.74,36.58,0,0,4
1682744419,10,10,12.5,21.41,36.56,0,0,4
1682748020,10,10,12.5,21.12,36.63,0,0,4
1682751622,10,10,12.5,20.90,36.79,240,0,4
1682755223,10,10,12.5,20.66,36.75,0,0,4
1682758825,10,10,12.5,20.45,36.85,0,0,4
1682762426,10,10,12.5,21.85,36.00,0,0,4
1682766028,10,10,12.5,22.27,37.36,0,0,4
1682769656,10,10,12.5,21.41,38.25,0,0,4
1682773257,10,10,12.5,22.57,38.69,0,0,4
1682776859,7,10,12.9,18.45,53.89,0,0,4
1682780400,3,10,13.1,17.72,58.62,0,0,4
1682784002,10,10,13.2,18.75,59.74,240,0,4
1682787603,10,10,13.1,18.46,61.27,0,0,4
1682791205,10,10,13.3,19.51,59.24,0,0,4
1682794806,10,10,13.2,20.17,57.09,180,0,4
1682798408,10,10,13.2,18.97,59.50,0,0,4
1682802009,9,10,13.2,17.38,64.24,0,0,4
1682805611,9,10,13.2,17.34,64.52,0,0,4
1682809212,10,10,13.0,15.96,67.02,0,0,4
