1684368029,9,7,13.0,15.74,28.64,180,0,2
1684371631,9,7,13.0,14.27,30.02,0,0,2
1684375232,9,7,13.0,13.09,34.21,0,0,2
1684378834,9,7,13.0,12.23,37.23,0,0,2
1684382436,9,7,12.9,11.56,37.44,0,0,2
1684386038,9,7,12.9,10.65,38.81,0,0,2
1684389640,10,7,12.8,9.90,45.58,180,0,1
1684393242,10,7,12.8,8.65,49.69,0,0,1
1684396844,9,7,12.8,7.73,53.24,0,0,1
1684400446,9,7,12.8,7.03,55.48,0,0,1
1684404047,9,7,12.8,6.39,57.24,0,0,1
1684407649,9,7,13.0,7.44,53.24,0,0,1
1684411251,9,7,13.7,11.14,45.04,0,0,4
1684414853,9,7,14.5,12.92,42.36,0,0,4
1684418455,9,7,14.6,16.63,40.73,0,11,4
1684422057,9,7,13.6,26.30,26.57,0,7,4
1684425659,10,7,14.5,34.70,19.10,180,0,4
1684429200,10,7,14.5,35.58,17.34,0,0,4
1684432802,9,7,13.6,23.31,28.99,0,0,4
1684436404,9,7,13.7,28.17,22.69,0,0,4
1684440006,9,7,13.6,23.62,27.71,0,0,4
1684443608,9,7,13.7,22.82,32.99,0,0,4
