1683849600,3,6,13.1,23.48,42.85,0,0,1
1683853202,3,6,13.0,20.79,46.46,0,0,1
1683856803,3,6,12.9,19.50,52.56,0,0,1
1683860405,3,6,13.0,18.96,56.10,0,0,1
1683864006,3,6,12.9,18.24,58.11,0,0,1
1683867607,3,6,12.9,16.71,61.16,0,0,1
1683871209,3,6,12.9,15.87,63.45,0,0,1
