1681084844,10,10,0.1,22.10,33.51,0,0,4
1681088445,10,10,0.1,21.67,33.40,0,0,4
1681092047,10,10,0.1,21.24,33.40,0,0,4
1681095648,10,10,0.1,20.87,32.76,240,0,4
1681099250,10,10,0.1,20.37,32.83,0,0,4
1681102851,10,10,0.1,19.82,33.02,0,0,4
1681106453,10,10,0.1,21.01,34.15,0,0,4
1681110054,10,10,0.1,21.60,34.69,0,0,4
1681113656,10,10,0.1,21.26,34.92,0,0,4
