1681862424,0,10,0.1,22.69,34.33,240,0,4
1681866026,0,10,0.1,22.54,33.76,240,0,4
1681869627,0,10,12.8,22.70,33.39,240,0,4
1681873228,0,10,12.8,22.27,33.36,240,0,4
1681876830,0,10,12.8,21.85,33.60,240,0,4
1681880431,0,10,12.8,21.46,33.56,240,0,4
1681884033,0,10,12.8,21.08,33.40,240,0,4
1681887634,0,10,12.8,20.71,33.18,480,0,4
1681891235,0,10,12.8,20.25,33.35,240,0,4
1681894837,0,10,12.8,19.84,33.25,240,0,4
1681898438,0,10,12.7,21.24,31.90,240,0,4
1681902040,0,10,12.7,21.67,32.24,240,0,4
1681905641,0,10,12.7,21.40,33.61,240,0,4
1681909242,0,10,12.7,21.87,33.51,240,0,4
1681912844,0,10,12.7,22.01,33.35,240,0,4
1681916445,0,10,12.8,21.96,32.92,240,0,4
1681920047,0,10,12.7,22.16,33.28,480,0,4
1681923648,0,10,12.7,22.16,32.81,240,0,4
1681927249,0,10,12.7,22.20,32.83,240,0,4
1681930851,0,10,12.7,22.52,32.85,720,12,4
1681934452,0,10,12.7,22.47,33.23,240,19,4
1681938054,0,10,12.7,22.86,33.39,480,0,4
1681941655,0,10,12.7,22.99,34.45,240,0,4
1681945256,0,10,12.7,23.17,35.15,240,0,4
