1681689656,0,10,12.9,26.16,38.17,240,0,4
1681693257,0,10,12.9,25.99,38.10,240,0,4
1681696859,0,10,12.9,25.83,37.96,240,0,4
1681700401,0,10,12.9,25.67,37.64,420,0,4
1681704003,0,10,12.8,25.46,37.94,240,0,4
1681707605,0,10,12.8,25.27,37.87,240,0,4
1681711207,0,10,12.8,25.07,36.20,240,0,4
1681714809,0,10,12.8,24.92,37.91,240,0,4
1681718410,0,10,12.8,24.87,38.01,240,0,4
1681722012,0,10,12.8,25.24,37.50,480,0,4
1681725614,0,10,12.8,24.68,38.26,240,0,4
1681729216,0,10,12.8,24.45,37.42,180,0,4
1681732818,0,10,12.8,24.61,37.34,480,0,4
1681736420,0,10,12.8,24.62,37.57,240,0,4
1681740022,0,10,12.8,24.55,38.02,240,0,4
1681743624,0,10,12.8,24.74,37.63,480,0,4
1681747226,0,10,12.8,24.77,37.59,240,0,4
1681750828,0,10,12.8,24.78,37.72,240,0,4
